quiz id,ruler height,ruler width,question id,image 1 id,image 2 id,image_chosen
238,-1,-1,165,8,4,2
238,-1,-1,123,2,5,2
238,-1,-1,132,3,7,2
238,-1,-1,125,2,7,2
238,-1,-1,128,3,2,2
238,-1,-1,160,7,6,1
238,-1,-1,156,7,2,1
238,-1,-1,166,8,5,2
238,-1,-1,151,6,4,1
238,-1,-1,167,8,6,2
238,-1,-1,129,3,4,2
238,-1,-1,164,8,3,2
238,-1,-1,134,4,1,2
238,-1,-1,152,6,5,2
238,-1,-1,147,5,8,1
238,-1,-1,162,8,1,2
238,-1,-1,121,2,3,1
238,-1,-1,136,4,3,1
238,-1,-1,138,4,6,2
238,-1,-1,149,6,2,1
238,-1,-1,116,1,5,1
238,-1,-1,146,5,7,2
238,-1,-1,135,4,2,1
238,-1,-1,148,6,1,2
238,-1,-1,126,2,8,1
238,-1,-1,143,5,3,1
238,-1,-1,113,1,2,1
238,-1,-1,158,7,4,1
238,-1,-1,155,7,1,1
238,-1,-1,119,1,8,1
238,-1,-1,144,5,4,1
238,-1,-1,157,7,3,1
238,-1,-1,145,5,6,1
238,-1,-1,150,6,3,1
238,-1,-1,168,8,7,2
238,-1,-1,137,4,5,2
238,-1,-1,133,3,8,1
238,-1,-1,140,4,8,1
238,-1,-1,159,7,5,1
238,-1,-1,115,1,4,1
238,-1,-1,122,2,4,2
238,-1,-1,141,5,1,1
238,-1,-1,117,1,6,1
238,-1,-1,124,2,6,2
238,-1,-1,114,1,3,1
238,-1,-1,163,8,2,2
238,-1,-1,154,6,8,1
238,-1,-1,127,3,1,2
240,1,3,162,8,1,2
240,1,3,155,7,1,1
240,1,3,153,6,7,2
240,1,3,115,1,4,1
240,1,3,131,3,6,2
240,1,3,118,1,7,2
240,1,3,121,2,3,1
240,1,3,138,4,6,2
240,1,3,141,5,1,1
240,1,3,125,2,7,2
240,1,3,135,4,2,1
240,1,3,134,4,1,2
240,1,3,129,3,4,2
240,1,3,126,2,8,1
240,1,3,136,4,3,1
240,1,3,117,1,6,1
240,1,3,163,8,2,2
240,1,3,130,3,5,2
240,1,3,145,5,6,1
240,1,3,167,8,6,2
240,1,3,157,7,3,1
240,1,3,144,5,4,1
240,1,3,139,4,7,2
240,1,3,142,5,2,1
240,1,3,159,7,5,1
240,1,3,165,8,4,2
240,1,3,140,4,8,1
240,1,3,164,8,3,1
240,1,3,143,5,3,1
240,1,3,124,2,6,2
240,1,3,151,6,4,2
240,1,3,152,6,5,2
240,1,3,113,1,2,1
240,1,3,168,8,7,2
240,1,3,161,7,8,1
240,1,3,146,5,7,2
240,1,3,132,3,7,2
240,1,3,133,3,8,1
240,1,3,150,6,3,1
240,1,3,158,7,4,1
240,1,3,156,7,2,1
240,1,3,127,3,1,2
240,1,3,116,1,5,1
240,1,3,166,8,5,2
240,1,3,148,6,1,2
240,1,3,137,4,5,2
240,1,3,123,2,5,2
240,1,3,122,2,4,2
240,1,3,119,1,8,1
240,1,3,128,3,2,2
240,1,3,154,6,8,1
240,1,3,147,5,8,1
240,1,3,120,2,1,2
240,1,3,114,1,3,1
240,1,3,160,7,6,1
240,1,3,149,6,2,1
242,2,5,114,1,3,1
242,2,5,123,2,5,2
242,2,5,161,7,8,1
242,2,5,155,7,1,2
242,2,5,120,2,1,2
242,2,5,144,5,4,1
242,2,5,135,4,2,1
242,2,5,151,6,4,2
242,2,5,150,6,3,1
242,2,5,162,8,1,2
242,2,5,168,8,7,2
242,2,5,167,8,6,2
242,2,5,147,5,8,1
242,2,5,166,8,5,2
242,2,5,138,4,6,2
242,2,5,152,6,5,2
242,2,5,137,4,5,2
242,2,5,132,3,7,2
242,2,5,127,3,1,2
242,2,5,145,5,6,1
242,2,5,165,8,4,2
242,2,5,154,6,8,1
242,2,5,136,4,3,1
242,2,5,121,2,3,2
242,2,5,140,4,8,1
242,2,5,115,1,4,1
242,2,5,164,8,3,2
242,2,5,139,4,7,2
242,2,5,122,2,4,2
242,2,5,126,2,8,2
242,2,5,149,6,2,1
242,2,5,130,3,5,2
242,2,5,163,8,2,1
242,2,5,113,1,2,1
242,2,5,141,5,1,2
242,2,5,156,7,2,1
242,2,5,129,3,4,2
242,2,5,125,2,7,2
242,2,5,160,7,6,1
242,2,5,157,7,3,1
242,2,5,119,1,8,1
242,2,5,134,4,1,2
242,2,5,131,3,6,2
242,2,5,143,5,3,1
242,2,5,116,1,5,1
242,2,5,148,6,1,2
242,2,5,158,7,4,1
242,2,5,153,6,7,2
242,2,5,159,7,5,1
242,2,5,117,1,6,1
242,2,5,118,1,7,1
242,2,5,128,3,2,1
242,2,5,133,3,8,1
242,2,5,142,5,2,1
242,2,5,124,2,6,2
242,2,5,146,5,7,2
243,1,4,116,1,5,1
243,1,4,166,8,5,2
243,1,4,148,6,1,2
243,1,4,142,5,2,1
243,1,4,134,4,1,2
243,1,4,131,3,6,2
243,1,4,154,6,8,1
243,1,4,114,1,3,1
243,1,4,164,8,3,2
243,1,4,167,8,6,2
243,1,4,159,7,5,1
243,1,4,133,3,8,1
243,1,4,160,7,6,1
243,1,4,157,7,3,1
243,1,4,151,6,4,1
243,1,4,132,3,7,2
243,1,4,145,5,6,1
243,1,4,126,2,8,1
243,1,4,141,5,1,2
243,1,4,117,1,6,1
243,1,4,120,2,1,2
243,1,4,119,1,8,1
243,1,4,153,6,7,2
243,1,4,143,5,3,1
243,1,4,155,7,1,2
243,1,4,161,7,8,1
243,1,4,136,4,3,1
243,1,4,139,4,7,2
243,1,4,147,5,8,1
243,1,4,140,4,8,1
243,1,4,158,7,4,1
243,1,4,129,3,4,2
243,1,4,137,4,5,2
243,1,4,122,2,4,2
243,1,4,152,6,5,2
243,1,4,125,2,7,2
243,1,4,124,2,6,2
243,1,4,138,4,6,1
243,1,4,165,8,4,2
243,1,4,163,8,2,2
243,1,4,127,3,1,2
243,1,4,121,2,3,1
243,1,4,168,8,7,2
243,1,4,128,3,2,2
243,1,4,130,3,5,2
243,1,4,162,8,1,2
243,1,4,149,6,2,1
243,1,4,115,1,4,1
243,1,4,118,1,7,2
243,1,4,146,5,7,2
243,1,4,123,2,5,2
243,1,4,144,5,4,1
243,1,4,156,7,2,1
243,1,4,135,4,2,1
243,1,4,113,1,2,1
243,1,4,150,6,3,1
247,2,6,157,7,3,1
247,2,6,127,3,1,2
247,2,6,160,7,6,1
247,2,6,114,1,3,1
247,2,6,153,6,7,2
247,2,6,143,5,3,1
247,2,6,141,5,1,2
247,2,6,152,6,5,2
247,2,6,122,2,4,2
247,2,6,125,2,7,2
247,2,6,135,4,2,1
247,2,6,138,4,6,2
247,2,6,121,2,3,2
247,2,6,129,3,4,2
247,2,6,117,1,6,1
247,2,6,136,4,3,1
247,2,6,151,6,4,2
247,2,6,116,1,5,1
247,2,6,142,5,2,1
247,2,6,161,7,8,1
247,2,6,149,6,2,1
247,2,6,133,3,8,2
247,2,6,166,8,5,2
247,2,6,120,2,1,2
247,2,6,123,2,5,2
247,2,6,131,3,6,2
247,2,6,155,7,1,2
247,2,6,156,7,2,1
247,2,6,148,6,1,2
247,2,6,150,6,3,1
247,2,6,115,1,4,1
247,2,6,118,1,7,1
247,2,6,124,2,6,2
247,2,6,140,4,8,1
247,2,6,163,8,2,1
247,2,6,119,1,8,1
247,2,6,113,1,2,1
247,2,6,158,7,4,1
247,2,6,146,5,7,2
247,2,6,168,8,7,2
247,2,6,164,8,3,1
247,2,6,147,5,8,1
247,2,6,134,4,1,2
247,2,6,165,8,4,2
247,2,6,162,8,1,2
247,2,6,132,3,7,2
247,2,6,126,2,8,2
247,2,6,137,4,5,2
247,2,6,145,5,6,1
247,2,6,130,3,5,2
247,2,6,128,3,2,1
247,2,6,139,4,7,2
247,2,6,144,5,4,2
247,2,6,159,7,5,1
247,2,6,154,6,8,1
247,2,6,167,8,6,2
248,2,6,157,7,3,1
248,2,6,116,1,5,1
248,2,6,164,8,3,2
248,2,6,127,3,1,2
248,2,6,162,8,1,2
248,2,6,151,6,4,1
248,2,6,153,6,7,2
248,2,6,124,2,6,2
248,2,6,121,2,3,2
248,2,6,141,5,1,2
248,2,6,148,6,1,2
248,2,6,159,7,5,1
248,2,6,155,7,1,1
248,2,6,133,3,8,1
248,2,6,126,2,8,1
248,2,6,118,1,7,2
248,2,6,143,5,3,1
248,2,6,139,4,7,2
248,2,6,136,4,3,1
248,2,6,158,7,4,1
248,2,6,144,5,4,1
248,2,6,146,5,7,2
248,2,6,154,6,8,1
248,2,6,156,7,2,1
248,2,6,128,3,2,2
248,2,6,145,5,6,1
248,2,6,150,6,3,1
248,2,6,165,8,4,2
248,2,6,131,3,6,2
248,2,6,149,6,2,1
248,2,6,140,4,8,1
248,2,6,120,2,1,2
248,2,6,138,4,6,1
248,2,6,134,4,1,2
248,2,6,152,6,5,2
248,2,6,119,1,8,1
248,2,6,135,4,2,1
248,2,6,160,7,6,1
248,2,6,129,3,4,2
248,2,6,167,8,6,2
248,2,6,125,2,7,2
248,2,6,115,1,4,1
248,2,6,147,5,8,1
248,2,6,130,3,5,2
248,2,6,132,3,7,2
248,2,6,161,7,8,1
248,2,6,168,8,7,2
248,2,6,163,8,2,2
248,2,6,117,1,6,1
248,2,6,114,1,3,1
248,2,6,113,1,2,1
248,2,6,122,2,4,2
248,2,6,166,8,5,2
248,2,6,142,5,2,1
248,2,6,123,2,5,2
248,2,6,137,4,5,2
246,1,6,167,8,6,2
246,1,6,159,7,5,1
246,1,6,134,4,1,2
246,1,6,144,5,4,1
246,1,6,114,1,3,1
246,1,6,152,6,5,2
246,1,6,125,2,7,2
246,1,6,133,3,8,2
246,1,6,161,7,8,1
246,1,6,113,1,2,1
246,1,6,162,8,1,2
246,1,6,160,7,6,1
246,1,6,120,2,1,2
246,1,6,119,1,8,1
246,1,6,124,2,6,2
246,1,6,168,8,7,2
246,1,6,153,6,7,2
246,1,6,128,3,2,1
246,1,6,118,1,7,2
246,1,6,141,5,1,2
246,1,6,150,6,3,1
246,1,6,130,3,5,2
246,1,6,140,4,8,1
246,1,6,164,8,3,1
246,1,6,129,3,4,2
246,1,6,154,6,8,1
246,1,6,143,5,3,1
246,1,6,148,6,1,2
246,1,6,121,2,3,2
246,1,6,142,5,2,1
246,1,6,156,7,2,1
246,1,6,115,1,4,1
246,1,6,166,8,5,2
246,1,6,145,5,6,1
246,1,6,135,4,2,1
246,1,6,165,8,4,2
246,1,6,155,7,1,2
246,1,6,147,5,8,1
246,1,6,163,8,2,1
246,1,6,151,6,4,2
246,1,6,138,4,6,2
246,1,6,139,4,7,2
246,1,6,116,1,5,1
246,1,6,127,3,1,2
246,1,6,123,2,5,2
246,1,6,149,6,2,1
246,1,6,126,2,8,2
246,1,6,131,3,6,2
246,1,6,122,2,4,2
246,1,6,146,5,7,2
246,1,6,137,4,5,2
246,1,6,117,1,6,1
246,1,6,157,7,3,1
246,1,6,136,4,3,1
246,1,6,158,7,4,1
246,1,6,132,3,7,2
249,2,5,128,3,2,2
249,2,5,118,1,7,2
249,2,5,122,2,4,2
249,2,5,134,4,1,1
249,2,5,124,2,6,1
249,2,5,166,8,5,2
249,2,5,116,1,5,1
249,2,5,146,5,7,1
249,2,5,144,5,4,1
249,2,5,143,5,3,2
249,2,5,136,4,3,1
249,2,5,157,7,3,2
249,2,5,148,6,1,2
249,2,5,114,1,3,2
249,2,5,123,2,5,2
249,2,5,139,4,7,2
249,2,5,117,1,6,2
249,2,5,158,7,4,2
249,2,5,162,8,1,2
249,2,5,145,5,6,2
249,2,5,150,6,3,2
249,2,5,151,6,4,2
249,2,5,119,1,8,2
249,2,5,154,6,8,2
249,2,5,155,7,1,2
249,2,5,140,4,8,2
249,2,5,141,5,1,2
249,2,5,135,4,2,2
249,2,5,131,3,6,2
249,2,5,137,4,5,2
249,2,5,153,6,7,2
249,2,5,164,8,3,2
249,2,5,129,3,4,2
249,2,5,125,2,7,2
249,2,5,167,8,6,2
249,2,5,121,2,3,2
249,2,5,152,6,5,2
249,2,5,126,2,8,2
249,2,5,147,5,8,2
249,2,5,160,7,6,2
249,2,5,115,1,4,2
249,2,5,120,2,1,2
249,2,5,113,1,2,2
249,2,5,149,6,2,2
249,2,5,127,3,1,2
249,2,5,130,3,5,2
249,2,5,132,3,7,2
249,2,5,156,7,2,2
249,2,5,168,8,7,2
249,2,5,163,8,2,2
249,2,5,142,5,2,2
249,2,5,161,7,8,2
249,2,5,159,7,5,2
249,2,5,165,8,4,2
249,2,5,133,3,8,2
249,2,5,138,4,6,2
250,2,5,125,2,7,1
250,2,5,138,4,6,2
250,2,5,155,7,1,1
250,2,5,164,8,3,2
250,2,5,158,7,4,1
250,2,5,135,4,2,1
250,2,5,127,3,1,2
250,2,5,131,3,6,2
250,2,5,140,4,8,1
250,2,5,167,8,6,2
250,2,5,120,2,1,2
250,2,5,159,7,5,1
250,2,5,132,3,7,2
250,2,5,148,6,1,2
250,2,5,121,2,3,1
250,2,5,146,5,7,2
250,2,5,162,8,1,2
250,2,5,115,1,4,1
250,2,5,161,7,8,1
250,2,5,168,8,7,2
250,2,5,128,3,2,1
250,2,5,134,4,1,2
250,2,5,165,8,4,2
250,2,5,126,2,8,2
250,2,5,153,6,7,2
250,2,5,157,7,3,1
250,2,5,139,4,7,2
250,2,5,136,4,3,1
250,2,5,154,6,8,1
250,2,5,150,6,3,1
250,2,5,124,2,6,2
250,2,5,129,3,4,2
250,2,5,142,5,2,1
250,2,5,130,3,5,2
250,2,5,152,6,5,2
250,2,5,119,1,8,1
250,2,5,145,5,6,1
250,2,5,163,8,2,1
250,2,5,117,1,6,1
250,2,5,133,3,8,1
250,2,5,141,5,1,1
250,2,5,114,1,3,1
250,2,5,156,7,2,1
250,2,5,116,1,5,1
250,2,5,151,6,4,1
250,2,5,160,7,6,1
250,2,5,147,5,8,1
250,2,5,144,5,4,1
250,2,5,149,6,2,1
250,2,5,137,4,5,2
250,2,5,118,1,7,2
250,2,5,166,8,5,2
250,2,5,123,2,5,2
250,2,5,143,5,3,1
250,2,5,122,2,4,2
250,2,5,113,1,2,1
253,2,10,144,5,4,1
253,2,10,122,2,4,1
253,2,10,157,7,3,1
253,2,10,156,7,2,2
253,2,10,127,3,1,2
253,2,10,155,7,1,1
253,2,10,154,6,8,1
253,2,10,148,6,1,2
253,2,10,165,8,4,2
253,2,10,164,8,3,2
253,2,10,117,1,6,1
253,2,10,118,1,7,2
253,2,10,149,6,2,2
253,2,10,166,8,5,2
253,2,10,124,2,6,2
253,2,10,116,1,5,2
253,2,10,126,2,8,1
253,2,10,123,2,5,2
253,2,10,129,3,4,2
253,2,10,152,6,5,2
253,2,10,139,4,7,2
253,2,10,161,7,8,1
253,2,10,115,1,4,1
253,2,10,120,2,1,2
253,2,10,119,1,8,1
253,2,10,125,2,7,2
253,2,10,143,5,3,1
253,2,10,133,3,8,1
253,2,10,147,5,8,1
253,2,10,128,3,2,2
253,2,10,136,4,3,1
253,2,10,138,4,6,2
253,2,10,113,1,2,1
253,2,10,121,2,3,1
253,2,10,160,7,6,1
253,2,10,134,4,1,2
253,2,10,141,5,1,1
253,2,10,142,5,2,1
253,2,10,150,6,3,1
253,2,10,167,8,6,2
253,2,10,146,5,7,2
253,2,10,145,5,6,1
253,2,10,162,8,1,2
253,2,10,153,6,7,2
253,2,10,137,4,5,2
253,2,10,114,1,3,1
253,2,10,168,8,7,2
253,2,10,132,3,7,2
253,2,10,151,6,4,1
253,2,10,135,4,2,2
253,2,10,163,8,2,2
253,2,10,159,7,5,1
253,2,10,140,4,8,1
253,2,10,131,3,6,2
253,2,10,130,3,5,2
253,2,10,158,7,4,1
254,3,7,122,2,4,1
254,3,7,156,7,2,1
254,3,7,127,3,1,1
254,3,7,163,8,2,1
254,3,7,120,2,1,2
254,3,7,146,5,7,1
254,3,7,148,6,1,2
254,3,7,165,8,4,2
254,3,7,115,1,4,1
254,3,7,168,8,7,2
254,3,7,137,4,5,2
254,3,7,131,3,6,2
254,3,7,167,8,6,2
254,3,7,133,3,8,1
254,3,7,114,1,3,1
254,3,7,135,4,2,1
254,3,7,121,2,3,1
254,3,7,141,5,1,1
254,3,7,161,7,8,1
254,3,7,136,4,3,1
254,3,7,160,7,6,1
254,3,7,140,4,8,1
254,3,7,126,2,8,1
254,3,7,157,7,3,1
254,3,7,151,6,4,1
254,3,7,113,1,2,1
254,3,7,129,3,4,1
254,3,7,145,5,6,1
254,3,7,130,3,5,1
254,3,7,149,6,2,1
254,3,7,124,2,6,1
254,3,7,144,5,4,1
254,3,7,132,3,7,1
254,3,7,158,7,4,1
254,3,7,150,6,3,1
254,3,7,147,5,8,1
254,3,7,164,8,3,1
254,3,7,138,4,6,1
254,3,7,159,7,5,1
254,3,7,139,4,7,1
254,3,7,152,6,5,1
254,3,7,123,2,5,1
254,3,7,166,8,5,1
254,3,7,128,3,2,1
254,3,7,154,6,8,1
254,3,7,143,5,3,1
254,3,7,142,5,2,1
254,3,7,155,7,1,1
254,3,7,125,2,7,1
254,3,7,134,4,1,1
254,3,7,162,8,1,1
254,3,7,116,1,5,1
254,3,7,117,1,6,1
254,3,7,118,1,7,1
254,3,7,153,6,7,1
254,3,7,119,1,8,1
256,1,4,143,5,3,1
256,1,4,125,2,7,2
256,1,4,168,8,7,2
256,1,4,137,4,5,2
256,1,4,136,4,3,1
256,1,4,138,4,6,1
256,1,4,114,1,3,1
256,1,4,158,7,4,1
256,1,4,144,5,4,1
256,1,4,155,7,1,1
256,1,4,118,1,7,2
256,1,4,139,4,7,2
256,1,4,117,1,6,2
256,1,4,115,1,4,1
256,1,4,119,1,8,1
256,1,4,162,8,1,2
256,1,4,126,2,8,2
256,1,4,153,6,7,2
256,1,4,134,4,1,2
256,1,4,127,3,1,2
256,1,4,165,8,4,2
256,1,4,130,3,5,2
256,1,4,147,5,8,1
256,1,4,133,3,8,2
256,1,4,135,4,2,1
256,1,4,141,5,1,1
256,1,4,156,7,2,1
256,1,4,149,6,2,1
256,1,4,161,7,8,1
256,1,4,145,5,6,1
256,1,4,146,5,7,2
256,1,4,142,5,2,1
256,1,4,151,6,4,1
256,1,4,113,1,2,1
256,1,4,120,2,1,2
256,1,4,163,8,2,1
256,1,4,128,3,2,1
256,1,4,167,8,6,2
256,1,4,121,2,3,2
256,1,4,140,4,8,1
256,1,4,154,6,8,1
256,1,4,160,7,6,2
256,1,4,159,7,5,2
256,1,4,150,6,3,1
256,1,4,122,2,4,2
256,1,4,152,6,5,2
256,1,4,132,3,7,2
256,1,4,123,2,5,2
256,1,4,164,8,3,1
256,1,4,157,7,3,1
256,1,4,148,6,1,1
256,1,4,129,3,4,2
256,1,4,124,2,6,2
256,1,4,166,8,5,2
256,1,4,116,1,5,2
256,1,4,131,3,6,2
257,2,5,130,3,5,2
257,2,5,126,2,8,1
257,2,5,131,3,6,2
257,2,5,163,8,2,1
257,2,5,168,8,7,2
257,2,5,143,5,3,1
257,2,5,162,8,1,2
257,2,5,150,6,3,1
257,2,5,118,1,7,1
257,2,5,122,2,4,2
257,2,5,164,8,3,1
257,2,5,116,1,5,2
257,2,5,120,2,1,2
257,2,5,141,5,1,2
257,2,5,154,6,8,1
257,2,5,133,3,8,2
257,2,5,132,3,7,2
257,2,5,124,2,6,2
257,2,5,167,8,6,1
257,2,5,117,1,6,1
257,2,5,113,1,2,1
257,2,5,146,5,7,2
257,2,5,139,4,7,2
257,2,5,159,7,5,1
257,2,5,136,4,3,1
257,2,5,156,7,2,1
257,2,5,144,5,4,1
257,2,5,140,4,8,1
257,2,5,134,4,1,2
257,2,5,138,4,6,2
257,2,5,160,7,6,1
257,2,5,161,7,8,1
257,2,5,115,1,4,1
257,2,5,157,7,3,1
257,2,5,129,3,4,2
257,2,5,151,6,4,1
257,2,5,165,8,4,2
257,2,5,149,6,2,2
257,2,5,145,5,6,1
257,2,5,119,1,8,1
257,2,5,137,4,5,2
257,2,5,142,5,2,1
257,2,5,127,3,1,2
257,2,5,135,4,2,1
257,2,5,147,5,8,1
257,2,5,128,3,2,1
257,2,5,125,2,7,2
257,2,5,148,6,1,2
257,2,5,153,6,7,2
257,2,5,155,7,1,2
257,2,5,158,7,4,1
257,2,5,166,8,5,2
257,2,5,114,1,3,1
257,2,5,123,2,5,2
257,2,5,121,2,3,2
257,2,5,152,6,5,2
258,2,5,158,7,4,1
258,2,5,168,8,7,2
258,2,5,162,8,1,2
258,2,5,150,6,3,1
258,2,5,163,8,2,1
258,2,5,141,5,1,2
258,2,5,131,3,6,2
258,2,5,130,3,5,2
258,2,5,144,5,4,1
258,2,5,125,2,7,2
258,2,5,117,1,6,1
258,2,5,119,1,8,1
258,2,5,129,3,4,2
258,2,5,138,4,6,1
258,2,5,146,5,7,2
258,2,5,155,7,1,2
258,2,5,139,4,7,2
258,2,5,164,8,3,1
258,2,5,137,4,5,2
258,2,5,122,2,4,2
258,2,5,120,2,1,2
258,2,5,132,3,7,2
258,2,5,147,5,8,1
258,2,5,113,1,2,1
258,2,5,124,2,6,2
258,2,5,149,6,2,1
258,2,5,136,4,3,1
258,2,5,159,7,5,1
258,2,5,161,7,8,1
258,2,5,151,6,4,2
258,2,5,153,6,7,2
258,2,5,156,7,2,1
258,2,5,154,6,8,2
258,2,5,118,1,7,1
258,2,5,140,4,8,2
258,2,5,115,1,4,1
258,2,5,128,3,2,1
258,2,5,127,3,1,2
258,2,5,166,8,5,2
258,2,5,160,7,6,1
258,2,5,114,1,3,1
258,2,5,116,1,5,1
258,2,5,121,2,3,2
258,2,5,123,2,5,2
258,2,5,126,2,8,2
258,2,5,167,8,6,2
258,2,5,135,4,2,1
258,2,5,148,6,1,2
258,2,5,142,5,2,1
258,2,5,165,8,4,2
258,2,5,157,7,3,1
258,2,5,145,5,6,1
258,2,5,134,4,1,2
258,2,5,143,5,3,1
258,2,5,133,3,8,2
258,2,5,152,6,5,2
259,1,4,131,3,6,1
259,1,4,163,8,2,2
259,1,4,142,5,2,1
259,1,4,143,5,3,1
259,1,4,127,3,1,2
259,1,4,132,3,7,2
259,1,4,121,2,3,1
259,1,4,144,5,4,1
259,1,4,168,8,7,2
259,1,4,154,6,8,1
259,1,4,157,7,3,1
259,1,4,156,7,2,1
259,1,4,126,2,8,1
259,1,4,116,1,5,2
259,1,4,114,1,3,1
259,1,4,113,1,2,1
259,1,4,134,4,1,1
259,1,4,161,7,8,1
259,1,4,119,1,8,1
259,1,4,153,6,7,2
259,1,4,158,7,4,1
259,1,4,130,3,5,2
259,1,4,147,5,8,1
259,1,4,164,8,3,1
259,1,4,115,1,4,2
259,1,4,141,5,1,2
259,1,4,145,5,6,2
259,1,4,151,6,4,2
259,1,4,167,8,6,2
259,1,4,139,4,7,2
259,1,4,138,4,6,1
259,1,4,129,3,4,2
259,1,4,133,3,8,2
259,1,4,150,6,3,1
259,1,4,162,8,1,2
259,1,4,160,7,6,1
259,1,4,122,2,4,2
259,1,4,125,2,7,2
259,1,4,135,4,2,1
259,1,4,148,6,1,2
259,1,4,128,3,2,1
259,1,4,152,6,5,2
259,1,4,149,6,2,1
259,1,4,166,8,5,2
259,1,4,165,8,4,1
259,1,4,123,2,5,2
259,1,4,118,1,7,2
259,1,4,136,4,3,1
259,1,4,117,1,6,1
259,1,4,159,7,5,1
259,1,4,155,7,1,2
259,1,4,146,5,7,1
259,1,4,140,4,8,1
259,1,4,120,2,1,2
259,1,4,124,2,6,2
259,1,4,137,4,5,2
260,11,11,130,3,5,2
260,11,11,166,8,5,1
260,11,11,127,3,1,2
260,11,11,168,8,7,2
260,11,11,152,6,5,2
260,11,11,145,5,6,1
260,11,11,154,6,8,1
260,11,11,123,2,5,2
260,11,11,116,1,5,1
260,11,11,118,1,7,2
260,11,11,148,6,1,1
260,11,11,133,3,8,1
260,11,11,134,4,1,2
260,11,11,165,8,4,1
260,11,11,120,2,1,2
260,11,11,114,1,3,1
260,11,11,164,8,3,2
260,11,11,146,5,7,1
260,11,11,159,7,5,2
260,11,11,167,8,6,2
260,11,11,125,2,7,2
260,11,11,150,6,3,1
260,11,11,139,4,7,1
260,11,11,135,4,2,2
260,11,11,129,3,4,1
260,11,11,128,3,2,2
260,11,11,121,2,3,2
260,11,11,131,3,6,2
260,11,11,119,1,8,1
260,11,11,156,7,2,1
260,11,11,132,3,7,2
260,11,11,155,7,1,2
260,11,11,115,1,4,1
260,11,11,160,7,6,1
260,11,11,147,5,8,1
260,11,11,153,6,7,2
260,11,11,117,1,6,1
260,11,11,113,1,2,1
260,11,11,124,2,6,2
260,11,11,149,6,2,1
260,11,11,158,7,4,2
260,11,11,138,4,6,2
260,11,11,163,8,2,2
260,11,11,126,2,8,2
260,11,11,140,4,8,1
260,11,11,157,7,3,2
260,11,11,136,4,3,2
260,11,11,151,6,4,2
260,11,11,137,4,5,1
260,11,11,141,5,1,1
260,11,11,122,2,4,2
260,11,11,142,5,2,2
260,11,11,162,8,1,1
260,11,11,143,5,3,2
260,11,11,161,7,8,2
260,11,11,144,5,4,2
264,10,10,125,2,7,2
264,10,10,168,8,7,2
264,10,10,137,4,5,2
264,10,10,161,7,8,1
264,10,10,153,6,7,2
264,10,10,162,8,1,2
264,10,10,118,1,7,2
264,10,10,147,5,8,1
264,10,10,140,4,8,1
264,10,10,151,6,4,2
264,10,10,167,8,6,2
264,10,10,158,7,4,1
264,10,10,141,5,1,2
264,10,10,143,5,3,1
264,10,10,126,2,8,1
264,10,10,149,6,2,1
264,10,10,159,7,5,1
264,10,10,127,3,1,2
264,10,10,157,7,3,1
264,10,10,133,3,8,1
264,10,10,117,1,6,1
264,10,10,163,8,2,2
264,10,10,165,8,4,2
264,10,10,164,8,3,2
264,10,10,135,4,2,1
264,10,10,152,6,5,2
264,10,10,155,7,1,1
264,10,10,138,4,6,2
264,10,10,139,4,7,2
264,10,10,148,6,1,2
264,10,10,122,2,4,2
264,10,10,132,3,7,2
264,10,10,113,1,2,1
264,10,10,130,3,5,2
264,10,10,119,1,8,1
264,10,10,121,2,3,1
264,10,10,166,8,5,2
264,10,10,115,1,4,1
264,10,10,128,3,2,2
264,10,10,129,3,4,2
264,10,10,156,7,2,1
264,10,10,146,5,7,2
264,10,10,160,7,6,1
264,10,10,150,6,3,1
264,10,10,142,5,2,1
264,10,10,131,3,6,2
264,10,10,134,4,1,2
264,10,10,116,1,5,1
264,10,10,114,1,3,1
264,10,10,145,5,6,1
264,10,10,136,4,3,1
264,10,10,120,2,1,2
264,10,10,144,5,4,1
264,10,10,123,2,5,2
264,10,10,154,6,8,1
264,10,10,124,2,6,2
265,-1,-1,127,3,1,1
265,-1,-1,138,4,6,2
265,-1,-1,117,1,6,2
265,-1,-1,165,8,4,2
265,-1,-1,116,1,5,2
265,-1,-1,113,1,2,1
265,-1,-1,151,6,4,2
265,-1,-1,136,4,3,2
265,-1,-1,115,1,4,1
265,-1,-1,142,5,2,1
265,-1,-1,131,3,6,2
265,-1,-1,132,3,7,2
265,-1,-1,158,7,4,1
265,-1,-1,135,4,2,1
265,-1,-1,162,8,1,2
265,-1,-1,150,6,3,1
265,-1,-1,128,3,2,1
265,-1,-1,120,2,1,2
265,-1,-1,140,4,8,1
265,-1,-1,145,5,6,1
265,-1,-1,143,5,3,1
265,-1,-1,146,5,7,2
265,-1,-1,134,4,1,2
265,-1,-1,141,5,1,2
265,-1,-1,153,6,7,2
265,-1,-1,148,6,1,2
265,-1,-1,139,4,7,2
265,-1,-1,144,5,4,1
265,-1,-1,159,7,5,1
265,-1,-1,122,2,4,2
265,-1,-1,164,8,3,2
265,-1,-1,161,7,8,1
265,-1,-1,149,6,2,1
265,-1,-1,152,6,5,2
265,-1,-1,126,2,8,1
265,-1,-1,157,7,3,1
265,-1,-1,125,2,7,2
265,-1,-1,133,3,8,1
265,-1,-1,119,1,8,1
265,-1,-1,167,8,6,2
